109,107,167,1
99,107,167,1
105,106,165,1
103,106,165,1
102,106,164,1
108,106,165,1
106,107,162,1
104,106,165,1
104,106,164,1
105,106,165,1
85,107,161,1
97,106,164,1
108,108,161,1
117,106,164,1
95,107,163,1
100,107,161,1
100,107,161,1
95,106,163,1
106,106,167,1
115,105,168,1
115,105,168,1
112,105,169,1
104,106,167,1
112,105,166,1
102,105,167,1
98,106,167,1
105,106,165,1
103,106,165,1
102,106,164,1
108,106,165,1
106,107,162,1
104,106,165,1
104,106,164,1
105,106,165,1
131,106,173,1
133,104,175,1
114,103,176,1
122,103,176,1
121,104,174,1
136,105,171,1
119,104,173,1
116,104,174,1
127,105,178,1
134,105,177,1
129,104,177,1
143,105,177,1
146,104,180,1
146,104,180,1
147,103,180,1
155,103,180,1
161,105,183,1
154,105,183,1
161,105,183,1
150,106,182,1
158,106,181,1
158,105,182,1
159,105,183,1
157,106,181,1
153,106,179,1
151,104,182,1
154,105,181,1
160,107,178,1
156,108,179,1
150,106,180,1
142,106,180,1
155,108,177,1
153,107,180,1
147,108,179,1
141,107,180,1
149,109,177,1
163,107,181,1
155,107,178,1
145,107,180,1
139,107,179,1
149,108,176,1
121,106,176,1
111,105,171,1
103,106,171,1
110,106,169,1
107,106,167,1
94,105,166,1
102,107,165,1
110,106,169,1
107,106,167,1
94,105,166,1
102,107,165,1
107,106,165,1
101,106,164,1
102,107,163,1
101,106,164,1
98,106,165,1
99,105,165,1
99,104,167,1
99,106,165,1
113,105,166,1
115,105,165,1
101,105,167,1
93,106,166,1
114,105,167,1
109,104,168,1
105,106,166,1
111,105,167,1
112,105,168,1
120,105,168,1
114,105,167,1
109,104,168,1
113,104,169,1
110,105,168,1
108,105,168,1
107,105,168,1
112,105,168,1
112,105,169,1
110,105,168,1
119,105,167,1
114,105,167,1
109,104,168,1
105,106,166,1
111,105,167,1
112,105,168,1
120,105,168,1
114,105,167,1
109,104,168,1
113,104,169,1
110,105,168,1
108,105,168,1
107,105,168,1
112,105,168,1
112,105,169,1
110,105,168,1
119,105,167,1
133,109,173,1
140,110,169,1
148,110,173,1
151,110,174,1
127,108,171,1
142,110,171,1
147,110,172,1
160,110,173,1
135,108,171,1
150,110,171,1
165,109,172,1
155,109,175,1
133,109,169,1
156,110,170,1
176,106,176,1
147,108,176,1
133,109,173,1
140,110,169,1
148,110,173,1
151,110,174,1
127,108,171,1
142,110,171,1
147,110,172,1
160,110,173,1
135,108,171,1
150,110,171,1
165,109,172,1
155,109,175,1
133,109,169,1
156,110,170,1
176,106,176,1
147,108,176,1
178,106,174,1
169,108,175,1
152,107,176,1
156,108,174,1
178,107,174,1
172,108,174,1
155,107,177,1
161,108,175,1
167,108,174,1
158,108,175,1
157,108,175,1
159,108,176,1
169,108,174,1
162,108,175,1
155,108,174,1
158,108,176,1
162,108,175,1
155,108,174,1
158,108,176,1
161,110,173,1
166,107,176,1
163,108,175,1
155,108,176,1
159,110,173,1
161,107,176,1
159,108,175,1
162,109,175,1
154,110,174,1
169,108,175,1
166,107,176,1
169,108,175,1
159,108,174,1
161,107,176,1
159,108,175,1
162,109,175,1
154,110,174,1
169,108,175,1
166,107,176,1
169,108,175,1
159,108,174,1
172,108,174,1
166,108,175,1
170,107,176,1
163,108,174,1
168,109,174,1
169,109,174,1
167,108,174,1
160,108,174,1
165,108,174,1
172,108,174,1
166,108,175,1
170,107,176,1
164,109,174,1
168,109,174,1
169,109,174,1
167,108,174,1
167,109,173,1
161,109,174,1
166,109,174,1
171,108,174,1
179,108,175,1
180,109,175,1
174,108,177,1
161,107,177,1
132,108,177,1
147,107,177,1
148,107,177,1
146,107,177,1
141,107,177,1
135,108,177,1
155,107,177,1
141,108,177,1
139,108,178,1
144,107,177,1
135,108,177,1
145,108,177,1
137,106,178,1
130,106,178,1
140,105,178,1
146,107,179,1
132,108,177,1
147,107,177,1
148,107,177,1
146,107,177,1
141,107,177,1
135,108,177,1
155,107,177,1
141,108,177,1
139,108,178,1
144,107,177,1
135,108,177,1
145,108,177,1
137,106,178,1
130,106,178,1
140,105,178,1
146,107,179,1
127,108,173,1
124,108,173,1
139,107,176,1
135,106,176,1
128,108,173,1
129,108,174,1
136,107,175,1
141,107,177,1
121,108,172,1
134,106,176,1
134,106,176,1
142,106,177,1
125,107,173,1
139,106,176,1
141,106,175,1
137,107,176,1
121,107,176,1
119,105,174,1
124,106,175,1
134,106,174,1
141,109,174,1
134,107,174,1
125,106,175,1
119,107,174,1
123,107,174,1
130,107,172,1
125,106,176,1
136,107,174,1
121,106,175,1
125,106,173,1
128,107,174,1
120,107,174,1
121,107,176,1
119,105,174,1
124,106,175,1
134,106,174,1
141,109,174,1
134,107,174,1
125,106,175,1
119,107,174,1
123,107,174,1
130,107,172,1
125,106,176,1
136,107,174,1
121,106,175,1
125,106,173,1
128,107,174,1
120,107,174,1
135,106,176,1
129,106,178,1
128,106,178,1
138,106,177,1
144,106,176,1
131,106,177,1
128,106,178,1
129,106,176,1
144,106,176,1
146,105,179,1
130,105,180,1
144,105,179,1
143,107,176,1
139,105,180,1
131,107,181,1
143,106,180,1
135,106,176,1
129,106,178,1
128,106,178,1
138,106,177,1
144,106,176,1
131,106,177,1
128,106,178,1
129,106,176,1
144,106,176,1
146,105,179,1
130,105,180,1
144,105,179,1
143,107,176,1
139,105,180,1
131,107,181,1
143,106,180,1
157,103,179,1
142,102,182,1
147,103,184,1
145,103,184,1
151,106,182,1
155,105,184,1
145,103,185,1
168,102,187,1
162,104,184,1
149,104,185,1
157,105,186,1
150,104,185,1
155,108,183,1
158,104,186,1
158,106,186,1
157,107,186,1
157,103,179,1
142,102,182,1
147,103,184,1
145,103,184,1
151,106,182,1
155,105,184,1
145,103,185,1
168,102,187,1
162,104,184,1
149,104,185,1
157,105,186,1
150,104,185,1
155,108,183,1
158,104,186,1
158,106,186,1
157,107,186,1
161,108,184,1
153,107,186,1
156,108,186,1
162,107,185,1
164,108,185,1
162,108,185,1
168,107,184,1
170,107,184,1
156,108,184,1
161,108,184,1
167,107,184,1
158,107,183,1
158,108,184,1
163,108,184,1
162,108,183,1
163,107,184,1
110,105,166,1
117,105,166,1
124,105,166,1
116,105,166,1
112,104,166,1
115,104,166,1
118,104,166,1
115,104,166,1
116,104,167,1
121,104,167,1
122,104,166,1
115,103,167,1
123,104,169,1
118,103,169,1
116,104,169,1
110,103,169,1
110,105,166,1
117,105,166,1
124,105,166,1
116,105,166,1
112,104,166,1
115,104,166,1
118,104,166,1
115,104,166,1
116,104,167,1
121,104,167,1
122,104,166,1
115,103,167,1
123,104,169,1
118,103,169,1
116,104,169,1
110,103,169,1
118,104,173,1
114,105,172,1
112,105,173,1
112,105,172,1
115,105,172,1
117,104,172,1
121,104,173,1
116,105,172,1
115,105,173,1
120,104,173,1
116,104,173,1
119,105,173,1
126,103,176,1
118,104,174,1
118,104,174,1
118,104,173,1
118,104,173,1
114,105,172,1
112,105,173,1
112,105,172,1
115,105,172,1
117,104,172,1
121,104,173,1
116,105,172,1
115,105,173,1
120,104,173,1
116,104,173,1
119,105,173,1
126,103,176,1
118,104,174,1
118,104,174,1
118,104,173,1
120,103,174,1
117,102,175,1
124,102,176,1
120,103,174,1
124,102,175,1
123,102,177,1
123,101,177,1
129,102,175,1
129,102,177,1
122,102,177,1
129,102,177,1
129,102,177,1
123,102,177,1
135,102,179,1
132,102,178,1
130,102,178,1
120,103,174,1
117,102,175,1
124,102,176,1
120,103,174,1
124,102,175,1
123,102,177,1
123,101,177,1
129,102,175,1
129,102,177,1
122,102,177,1
129,102,177,1
129,102,177,1
123,102,177,1
135,102,179,1
132,102,178,1
130,102,178,1
172,109,185,1
171,109,186,1
172,108,186,1
169,108,186,1
169,109,185,1
164,107,186,1
163,106,187,1
164,107,187,1
167,107,185,1
165,105,186,1
166,105,187,1
167,106,188,1
170,107,186,1
168,106,186,1
162,104,186,1
164,104,189,1
172,109,185,1
171,109,186,1
172,108,186,1
169,108,186,1
169,109,185,1
164,107,186,1
163,106,187,1
164,107,187,1
167,107,185,1
165,105,186,1
166,105,187,1
167,106,188,1
170,107,186,1
168,106,186,1
162,104,186,1
164,104,189,1
162,108,179,1
181,106,181,1
154,106,180,1
117,104,175,1
107,104,175,1
147,104,178,1
158,104,180,1
116,103,176,1
117,105,171,1
115,104,175,1
154,104,177,1
112,104,174,1
124,105,168,1
130,104,176,1
145,104,177,1
112,104,175,1
162,108,179,1
181,106,181,1
154,106,180,1
117,104,175,1
107,104,175,1
147,104,178,1
158,104,180,1
116,103,176,1
117,105,171,1
115,104,175,1
154,104,177,1
112,104,174,1
124,105,168,1
130,104,176,1
145,104,177,1
112,104,175,1
112,108,165,1
111,106,164,1
109,105,167,1
110,105,167,1
114,105,165,1
109,105,166,1
106,106,167,1
100,106,167,1
106,107,167,1
113,105,167,1
105,105,168,1
101,105,166,1
117,106,170,1
109,104,168,1
109,104,168,1
119,105,167,1
125,106,169,1
128,105,172,1
127,105,171,1
126,105,171,1
131,105,171,1
122,105,171,1
121,105,171,1
132,105,171,1
116,105,171,1
122,105,171,1
122,105,171,1
122,105,172,1
117,105,171,1
125,105,170,1
118,105,171,1
111,104,172,1
125,106,169,1
128,105,172,1
127,105,171,1
126,105,171,1
131,105,171,1
122,105,171,1
121,105,171,1
132,105,171,1
116,105,171,1
122,105,171,1
122,105,171,1
122,105,172,1
117,105,171,1
125,105,170,1
118,105,171,1
111,104,172,1
116,116,179,1
114,116,178,1
116,117,178,1
115,117,178,1
120,117,179,1
119,117,179,1
115,117,179,1
112,117,178,1
112,117,178,1
113,117,178,1
101,117,174,1
117,116,180,1
116,116,179,1
110,115,177,1
109,116,177,1
117,116,180,1
116,116,179,1
114,116,178,1
116,117,178,1
115,117,178,1
120,117,179,1
119,117,179,1
115,117,179,1
112,117,178,1
112,117,178,1
113,117,178,1
101,117,174,1
117,116,180,1
116,116,179,1
110,115,177,1
109,116,177,1
117,116,180,1
113,117,178,1
119,116,180,1
119,116,180,1
119,117,179,1
112,117,178,1
119,117,179,1
104,118,175,1
105,118,175,1
112,117,177,1
109,118,177,1
114,116,177,1
104,117,175,1
100,118,173,1
124,116,180,1
104,117,175,1
101,118,174,1
112,116,178,1
100,118,173,1
124,116,180,1
104,117,175,1
108,115,176,1
111,115,177,1
104,116,175,1
99,115,174,1
100,117,174,1
98,117,173,1
109,115,177,1
90,117,171,1
108,115,176,1
107,116,176,1
99,116,174,1
101,116,174,1
101,117,173,1
96,117,172,1
103,115,175,1
114,114,177,1
90,118,170,1
86,118,169,1
86,117,170,1
86,117,170,1
84,119,169,1
86,119,169,1
82,119,168,1
92,117,170,1
97,117,171,1
79,119,166,1
77,119,166,1
73,119,165,1
117,118,180,1
119,118,179,1
99,116,172,1
87,117,169,1
119,119,180,1
97,118,173,1
104,118,174,1
89,118,171,1
120,120,179,1
105,119,175,1
107,118,175,1
98,118,174,1
122,120,179,1
99,120,174,1
113,119,178,1
120,118,180,1
138,116,180,1
92,121,171,1
113,118,178,1
122,120,179,1
117,119,179,1
99,121,174,1
112,119,178,1
121,120,182,1
123,119,181,1
138,119,184,1
134,120,184,1
171,121,185,1
124,117,180,1
105,120,176,1
110,122,178,1
157,121,187,1
77,118,166,1
75,118,165,1
86,118,169,1
123,119,181,1
78,118,166,1
79,117,167,1
79,119,166,1
124,117,180,1
86,118,168,1
79,119,167,1
88,117,170,1
82,120,168,1
91,118,171,1
86,117,169,1
84,117,168,1
88,117,170,1
91,116,169,1
89,115,170,1
85,117,168,1
86,118,168,1
94,117,172,1
80,119,168,1
91,116,171,1
91,118,171,1
88,116,170,1
94,116,171,1
99,116,172,1
95,116,173,1
93,116,172,1
83,117,168,1
89,117,170,1
93,115,172,1
101,116,173,1
98,118,173,1
88,116,170,1
94,116,171,1
97,116,173,1
95,117,172,1
93,116,172,1
83,117,168,1
100,117,174,1
94,116,172,1
95,117,172,1
102,116,172,1
99,118,174,1
97,118,172,1
99,119,172,1
95,118,172,1
101,116,173,1
98,118,173,1
88,116,170,1
94,116,171,1
97,116,173,1
95,117,172,1
93,116,172,1
83,117,168,1
100,117,174,1
94,116,172,1
95,117,172,1
102,116,172,1
99,118,174,1
97,118,172,1
99,119,172,1
95,118,172,1
141,120,188,1
141,119,188,1
142,118,188,1
144,118,188,1
141,121,187,1
135,122,186,1
145,121,189,1
143,121,188,1
149,121,190,1
148,120,190,1
152,119,191,1
151,120,191,1
150,121,191,1
155,119,192,1
149,119,191,1
141,121,188,1
141,120,188,1
141,119,188,1
142,118,188,1
144,118,188,1
141,121,187,1
135,122,186,1
145,121,189,1
143,121,188,1
149,121,190,1
148,120,190,1
152,119,191,1
151,120,191,1
150,121,191,1
155,119,192,1
149,119,191,1
141,121,188,1
101,118,173,1
89,115,171,1
89,117,170,1
86,118,169,1
98,116,173,1
96,116,172,1
95,116,172,1
95,117,172,1
105,116,174,1
94,117,172,1
92,116,171,1
95,116,171,1
101,116,173,1
95,118,172,1
96,117,172,1
91,116,171,1
101,118,173,1
89,115,171,1
89,117,170,1
86,118,169,1
98,116,173,1
96,116,172,1
95,116,172,1
95,117,172,1
105,116,174,1
94,117,172,1
92,116,171,1
95,116,171,1
101,116,173,1
95,118,172,1
96,117,172,1
91,116,171,1
90,119,171,1
90,117,170,1
85,119,169,1
91,118,170,1
93,118,171,1
82,119,168,1
84,119,168,1
94,118,172,1
89,118,169,1
76,119,166,1
72,120,165,1
81,118,168,1
63,120,161,1
77,119,164,1
78,119,166,1
82,119,168,1
79,119,166,1
75,121,165,1
92,121,171,1
110,120,177,1
86,118,168,1
74,122,165,1
94,120,172,1
126,117,183,1
79,119,166,1
79,121,166,1
98,119,173,1
116,118,179,1
71,121,165,1
77,119,167,1
115,120,176,1
128,121,183,1
141,119,187,1
131,120,184,1
126,121,183,1
136,121,186,1
133,120,185,1
140,119,187,1
150,119,188,1
149,119,188,1
135,120,186,1
146,119,188,1
149,119,189,1
141,120,187,1
126,121,182,1
132,121,184,1
122,121,182,1
126,122,182,1
131,121,184,1
129,120,184,1
136,121,186,1
140,121,187,1
131,120,184,1
126,121,183,1
136,121,186,1
134,121,186,1
140,119,187,1
150,119,188,1
149,119,188,1
152,120,188,1
146,119,188,1
149,119,189,1
141,120,187,1
139,120,187,1
100,117,174,1
102,118,174,1
102,117,175,1
108,117,175,1
94,118,172,1
95,118,171,1
90,118,170,1
101,119,172,1
105,116,175,1
104,117,174,1
98,119,172,1
111,116,177,1
115,117,178,1
111,117,177,1
99,118,173,1
101,117,174,1
100,117,174,1
102,118,174,1
102,117,175,1
108,117,175,1
94,118,172,1
95,118,171,1
90,118,170,1
101,119,172,1
105,116,175,1
104,117,174,1
98,119,172,1
111,116,177,1
115,117,178,1
111,117,177,1
99,118,173,1
101,117,174,1
95,116,173,1
74,119,166,1
82,119,168,1
72,120,165,1
97,117,173,1
102,115,174,1
92,118,169,1
83,118,168,1
87,116,169,1
74,118,165,1
90,117,169,1
87,117,169,1
88,116,169,1
89,116,169,1
77,119,166,1
101,116,173,1
83,119,169,1
90,118,171,1
83,119,169,1
95,119,172,1
81,118,167,1
102,118,175,1
99,119,174,1
115,118,178,1
91,115,170,1
136,117,183,1
144,119,186,1
118,121,180,1
97,117,171,1
120,119,181,1
132,122,183,1
130,119,184,1
112,119,177,1
84,121,169,1
77,120,164,1
78,118,165,1
86,120,169,1
90,120,169,1
69,120,163,1
77,119,166,1
84,119,169,1
99,118,172,1
85,118,169,1
73,119,164,1
75,119,166,1
85,119,169,1
78,117,167,1
76,118,166,1
78,118,165,1
75,117,166,1
87,117,168,1
91,119,168,1
77,119,166,1
76,118,166,1
79,119,167,1
82,119,168,1
73,119,164,1
70,119,164,1
77,119,165,1
86,119,166,1
76,118,166,1
71,119,164,1
75,118,165,1
86,118,168,1
152,121,192,1
157,122,190,1
150,120,189,1
135,121,186,1
151,121,191,1
146,121,188,1
141,119,188,1
139,121,187,1
137,121,186,1
141,120,188,1
138,119,186,1
135,122,185,1
143,120,188,1
134,120,186,1
140,120,187,1
130,123,184,1
152,121,192,1
157,122,190,1
150,120,189,1
135,121,186,1
151,121,191,1
146,121,188,1
141,119,188,1
139,121,187,1
137,121,186,1
141,120,188,1
138,119,186,1
135,122,185,1
143,120,188,1
134,120,186,1
140,120,187,1
130,123,184,1
138,122,186,1
144,120,188,1
139,121,187,1
140,121,187,1
139,121,187,1
137,122,186,1
135,121,185,1
137,121,186,1
134,122,185,1
128,122,183,1
149,120,189,1
145,120,188,1
121,124,182,1
127,123,184,1
137,121,186,1
146,121,188,1
116,122,180,1
134,122,185,1
127,121,184,1
134,122,186,1
126,121,183,1
133,123,184,1
142,121,188,1
128,123,184,1
104,121,174,1
147,119,188,1
149,121,190,1
149,124,189,1
93,119,172,1
124,122,182,1
154,123,192,1
152,123,192,1
122,123,180,1
153,122,186,1
171,125,185,1
185,122,184,1
183,128,182,1
181,129,184,1
128,126,182,1
84,127,168,1
161,128,184,1
170,128,183,1
120,125,180,1
76,124,166,1
125,124,183,1
130,125,184,1
119,123,180,1
81,122,168,1
134,122,185,1
123,121,182,1
114,123,179,1
112,122,178,1
119,122,181,1
126,121,183,1
129,120,183,1
115,121,179,1
121,122,180,1
124,122,182,1
119,122,181,1
120,121,181,1
127,121,183,1
124,119,182,1
114,122,179,1
122,121,180,1
125,121,182,1
121,122,180,1
124,122,182,1
119,122,181,1
117,122,180,1
127,121,183,1
124,119,182,1
114,122,179,1
133,118,184,1
113,123,178,1
119,121,181,1
123,119,182,1
123,119,182,1
130,119,184,1
119,122,181,1
128,121,183,1
122,121,181,1
133,120,185,1
135,121,186,1
134,121,186,1
136,120,186,1
131,121,184,1
138,120,186,1
141,121,187,1
133,120,185,1
143,119,187,1
147,120,189,1
137,121,186,1
134,121,185,1
143,119,188,1
139,121,186,1
139,121,187,1
122,121,181,1
133,120,185,1
135,121,186,1
134,121,186,1
136,120,186,1
131,121,184,1
138,120,186,1
141,121,187,1
133,120,185,1
143,119,187,1
147,120,189,1
137,121,186,1
134,121,185,1
143,119,188,1
139,121,186,1
139,121,187,1
124,123,182,1
133,121,184,1
128,121,183,1
126,121,183,1
128,121,183,1
113,123,179,1
118,123,180,1
121,122,181,1
117,123,180,1
112,122,178,1
125,122,181,1
123,122,181,1
95,123,171,1
86,123,170,1
105,121,176,1
107,124,175,1
108,119,176,1
126,120,180,1
95,123,171,1
86,123,170,1
78,121,166,1
72,123,165,1
74,122,165,1
72,123,165,1
77,119,166,1
78,120,165,1
73,120,165,1
67,120,163,1
79,120,166,1
70,119,163,1
74,119,166,1
72,120,164,1
93,117,171,1
73,119,164,1
73,120,165,1
79,120,166,1
79,119,165,1
71,120,164,1
72,119,165,1
70,121,163,1
86,117,170,1
80,120,166,1
91,116,171,1
73,120,164,1
77,120,167,1
97,117,171,1
74,120,165,1
61,122,159,1
96,118,172,1
83,118,167,1
86,117,170,1
80,120,166,1
86,120,170,1
104,116,173,1
77,120,167,1
97,117,171,1
95,118,172,1
98,116,172,1
81,118,168,1
87,117,169,1
74,121,166,1
78,118,166,1
75,119,166,1
76,119,166,1
95,118,172,1
98,116,172,1
81,118,168,1
87,117,169,1
74,121,166,1
78,118,166,1
75,119,166,1
76,119,166,1
102,117,173,1
84,118,169,1
86,118,169,1
86,118,169,1
91,119,170,1
84,119,168,1
97,119,171,1
95,118,172,1
90,118,170,1
98,117,172,1
92,116,171,1
92,116,171,1
103,115,175,1
89,118,170,1
93,118,171,1
87,117,169,1
86,117,169,1
95,118,170,1
99,118,172,1
104,117,173,1
89,117,170,1
91,116,171,1
90,116,169,1
86,117,168,1
99,118,172,1
104,117,173,1
93,117,171,1
88,117,170,1
90,116,169,1
86,117,168,1
90,119,170,1
74,119,166,1
84,117,169,1
88,117,169,1
87,117,169,1
77,118,166,1
87,118,169,1
82,117,167,1
88,116,169,1
75,120,164,1
82,117,167,1
88,116,169,1
75,120,164,1
79,119,166,1
90,116,169,1
67,118,162,1
56,118,158,1
77,116,165,1
84,118,168,1
86,117,168,1
74,119,166,1
65,121,160,1
109,114,176,1
77,118,165,1
83,117,167,1
69,120,162,1
65,121,160,1
62,118,161,1
66,119,162,1
71,117,163,1
69,120,162,1
65,120,162,1
72,120,164,1
66,119,163,1
74,118,165,1
74,118,165,1
63,120,161,1
71,120,162,1
64,121,161,1
77,118,165,1
82,117,168,1
62,121,161,1
133,118,184,1
136,119,185,1
118,123,180,1
132,123,183,1
120,119,181,1
121,122,181,1
128,120,183,1
123,121,182,1
141,116,186,1
125,120,182,1
133,119,185,1
129,121,184,1
116,121,179,1
133,117,185,1
133,120,185,1
133,120,185,1
132,123,183,1
127,122,183,1
135,121,185,1
129,122,184,1
123,121,182,1
117,123,180,1
131,122,184,1
128,123,183,1
129,121,184,1
130,121,183,1
134,121,185,1
140,121,187,1
133,120,185,1
132,120,185,1
133,123,185,1
139,120,187,1
127,122,183,1
127,122,183,1
137,120,186,1
124,122,182,1
127,122,183,1
135,121,185,1
129,122,184,1
138,121,186,1
117,123,180,1
131,122,184,1
128,123,183,1
129,122,183,1
130,121,183,1
134,121,185,1
140,121,187,1
131,121,184,1
186,126,146,0
183,126,146,0
183,126,146,0
181,126,146,0
183,126,146,0
184,126,146,0
183,125,146,0
182,126,146,0
183,126,146,0
183,126,146,0
184,126,146,0
181,126,146,0
184,126,146,0
185,126,146,0
181,126,146,0
182,126,146,0
181,126,146,0
180,126,145,0
175,126,145,0
171,126,146,0
182,126,146,0
185,126,145,0
177,126,145,0
174,126,146,0
181,126,146,0
181,125,147,0
180,126,146,0
176,126,145,0
182,126,146,0
181,126,146,0
178,126,146,0
176,126,145,0
165,127,146,0
166,127,146,0
158,127,146,0
151,128,147,0
158,127,146,0
163,127,146,0
156,127,146,0
154,128,147,0
166,127,146,0
161,127,146,0
155,127,146,0
150,128,147,0
164,127,146,0
164,127,146,0
153,127,146,0
147,128,147,0
142,128,148,0
144,128,148,0
145,127,150,0
147,128,148,0
140,128,148,0
139,128,148,0
143,127,150,0
151,128,148,0
141,129,148,0
143,129,148,0
147,127,150,0
145,128,148,0
142,129,148,0
144,129,149,0
145,128,149,0
145,128,148,0
179,125,148,0
197,126,148,0
195,125,150,0
196,125,150,0
184,125,148,0
194,126,148,0
